user,date,weekday,time,permanence_times,parking_lot
109,2018-03-20,Tue,6:00,50,11
85,2018-03-20,Tue,7:30,142,11
108,2018-03-20,Tue,8:00,116,11
111,2018-03-20,Tue,8:00,145,11
129,2018-03-20,Tue,12:00,152,16
77,2018-03-20,Tue,15:30,207,16
12,2018-03-20,Tue,16:00,124,16
34,2018-03-20,Tue,16:00,146,16
104,2018-03-20,Tue,6:00,211,16
120,2018-03-20,Tue,10:00,307,19
1,2018-03-20,Tue,11:30,222,19
94,2018-03-20,Tue,11:30,231,19
145,2018-03-20,Tue,12:00,241,19
23,2018-03-20,Tue,14:00,259,19
20,2018-03-20,Tue,16:00,200,19
44,2018-03-20,Tue,8:00,398,19
94,2018-03-20,Tue,8:00,136,19
133,2018-03-20,Tue,10:00,217,21
124,2018-03-20,Tue,12:00,245,21
21,2018-03-20,Tue,15:30,326,21
135,2018-03-20,Tue,6:00,342,21
45,2018-03-20,Tue,6:00,732,21
95,2018-03-20,Tue,8:00,251,21
122,2018-03-20,Tue,12:00,111,29
92,2018-03-20,Tue,7:30,351,29
17,2018-03-20,Tue,14:00,227,30
101,2018-03-20,Tue,5:30,87,30
150,2018-03-20,Tue,10:00,197,32
89,2018-03-20,Tue,11:30,313,32
2,2018-03-20,Tue,18:00,222,32
127,2018-03-20,Tue,7:30,129,32
149,2018-03-20,Tue,8:00,279,32
98,2018-03-20,Tue,10:00,198,39
102,2018-03-20,Tue,10:00,234,39
90,2018-03-20,Tue,11:30,250,39
90,2018-03-20,Tue,18:00,284,39
33,2018-03-20,Tue,19:30,195,39
91,2018-03-20,Tue,9:30,144,39
41,2018-03-20,Tue,9:30,233,39
136,2018-03-21,Wed,11:30,257,4
100,2018-03-21,Wed,12:00,84,4
93,2018-03-21,Wed,17:30,229,4
88,2018-03-21,Wed,8:00,257,4
93,2018-03-21,Wed,9:30,377,4
29,2018-03-21,Wed,9:30,94,4
95,2018-03-21,Wed,11:30,66,11
104,2018-03-21,Wed,11:30,54,11
110,2018-03-21,Wed,11:30,187,11
106,2018-03-21,Wed,12:00,285,11
109,2018-03-21,Wed,12:00,290,11
27,2018-03-21,Wed,5:30,362,11
29,2018-03-21,Wed,6:00,190,11
37,2018-03-21,Wed,6:00,188,11
111,2018-03-21,Wed,6:00,345,11
45,2018-03-21,Wed,7:30,214,11
106,2018-03-21,Wed,7:30,44,11
119,2018-03-21,Wed,7:30,421,11
19,2018-03-21,Wed,8:00,94,11
108,2018-03-21,Wed,8:00,420,11
110,2018-03-21,Wed,8:00,187,11
136,2018-03-21,Wed,8:00,173,11
106,2018-03-21,Wed,8:00,183,11
109,2018-03-21,Wed,9:30,134,11
37,2018-03-21,Wed,9:30,100,11
77,2018-03-21,Wed,21:30,212,16
12,2018-03-21,Wed,7:30,61,16
12,2018-03-21,Wed,9:30,100,16
94,2018-03-21,Wed,10:00,126,19
23,2018-03-21,Wed,10:00,111,19
120,2018-03-21,Wed,10:00,305,19
145,2018-03-21,Wed,10:00,118,19
94,2018-03-21,Wed,12:00,184,19
101,2018-03-21,Wed,12:00,228,19
117,2018-03-21,Wed,14:00,301,19
94,2018-03-21,Wed,16:00,236,19
99,2018-03-21,Wed,7:30,224,19
20,2018-03-21,Wed,8:00,204,19
1,2018-03-21,Wed,9:30,206,19
90,2018-03-21,Wed,12:00,298,21
91,2018-03-21,Wed,12:00,242,21
133,2018-03-21,Wed,12:00,205,21
124,2018-03-21,Wed,9:30,125,21
5,2018-03-21,Wed,12:00,190,29
92,2018-03-21,Wed,9:30,184,29
122,2018-03-21,Wed,9:30,217,29
144,2018-03-21,Wed,10:00,434,30
130,2018-03-21,Wed,12:00,212,30
9,2018-03-21,Wed,11:30,314,32
89,2018-03-21,Wed,12:00,303,32
89,2018-03-21,Wed,17:30,156,32
89,2018-03-21,Wed,20:00,210,32
3,2018-03-21,Wed,5:30,370,32
9,2018-03-21,Wed,6:00,186,32
127,2018-03-21,Wed,7:30,328,32
150,2018-03-21,Wed,8:00,343,32
149,2018-03-21,Wed,9:30,503,32
91,2018-03-21,Wed,10:00,127,39
91,2018-03-21,Wed,16:00,341,39
125,2018-03-21,Wed,7:30,123,39
33,2018-03-21,Wed,8:00,246,39
90,2018-03-21,Wed,9:30,187,39
37,2018-03-22,Thu,14:00,67,4
93,2018-03-22,Thu,14:00,57,4
136,2018-03-22,Thu,6:00,183,4
106,2018-03-22,Thu,10:00,347,11
108,2018-03-22,Thu,11:30,291,11
134,2018-03-22,Thu,11:30,54,11
8,2018-03-22,Thu,14:00,78,11
109,2018-03-22,Thu,14:00,135,11
110,2018-03-22,Thu,14:00,236,11
106,2018-03-22,Thu,16:00,333,11
38,2018-03-22,Thu,17:30,301,11
119,2018-03-22,Thu,6:00,152,11
111,2018-03-22,Thu,7:30,60,11
108,2018-03-22,Thu,8:00,183,11
111,2018-03-22,Thu,8:00,60,11
109,2018-03-22,Thu,9:30,315,11
110,2018-03-22,Thu,9:30,219,11
111,2018-03-22,Thu,9:30,211,11
119,2018-03-22,Thu,9:30,191,11
129,2018-03-22,Thu,11:30,150,16
12,2018-03-22,Thu,15:30,306,16
77,2018-03-22,Thu,8:00,177,16
94,2018-03-22,Thu,11:30,252,19
107,2018-03-22,Thu,16:00,251,19
118,2018-03-22,Thu,16:00,234,19
117,2018-03-22,Thu,17:30,262,19
23,2018-03-22,Thu,18:00,193,19
94,2018-03-22,Thu,18:00,249,19
112,2018-03-22,Thu,7:30,268,19
117,2018-03-22,Thu,8:00,101,19
145,2018-03-22,Thu,8:00,212,19
95,2018-03-22,Thu,10:00,45,21
97,2018-03-22,Thu,7:30,112,21
95,2018-03-22,Thu,9:30,30,21
97,2018-03-22,Thu,9:30,215,21
122,2018-03-22,Thu,10:00,128,29
101,2018-03-22,Thu,11:30,51,29
5,2018-03-22,Thu,16:00,286,29
92,2018-03-22,Thu,8:00,198,29
101,2018-03-22,Thu,10:00,68,30
144,2018-03-22,Thu,8:00,307,30
89,2018-03-22,Thu,11:30,256,32
127,2018-03-22,Thu,11:30,216,32
149,2018-03-22,Thu,12:00,125,32
2,2018-03-22,Thu,14:00,378,32
9,2018-03-22,Thu,19:30,234,32
150,2018-03-22,Thu,7:30,207,32
42,2018-03-22,Thu,11:30,137,39
91,2018-03-22,Thu,11:30,167,39
125,2018-03-22,Thu,12:00,218,39
90,2018-03-22,Thu,14:00,224,39
91,2018-03-22,Thu,14:00,161,39
41,2018-03-22,Thu,15:30,244,39
42,2018-03-22,Thu,15:30,213,39
90,2018-03-22,Thu,7:30,304,39
93,2018-03-23,Fri,11:30,189,4
93,2018-03-23,Fri,16:00,405,4
27,2018-03-23,Fri,6:00,290,4
29,2018-03-23,Fri,7:30,300,4
37,2018-03-23,Fri,7:30,114,4
88,2018-03-23,Fri,7:30,159,4
136,2018-03-23,Fri,9:30,96,4
37,2018-03-23,Fri,9:30,57,4
111,2018-03-23,Fri,10:00,197,11
131,2018-03-23,Fri,10:00,327,11
108,2018-03-23,Fri,10:00,42,11
111,2018-03-23,Fri,14:00,138,11
27,2018-03-23,Fri,5:30,84,11
109,2018-03-23,Fri,5:30,289,11
110,2018-03-23,Fri,7:30,154,11
119,2018-03-23,Fri,9:30,160,11
12,2018-03-23,Fri,15:30,149,16
6,2018-03-23,Fri,17:30,282,16
7,2018-03-23,Fri,4:00,265,16
34,2018-03-23,Fri,9:30,226,16
20,2018-03-23,Fri,10:00,335,19
94,2018-03-23,Fri,12:00,313,19
23,2018-03-23,Fri,13:30,204,19
84,2018-03-23,Fri,4:00,574,19
1,2018-03-23,Fri,7:30,149,19
145,2018-03-23,Fri,7:30,293,19
44,2018-03-23,Fri,8:00,239,19
97,2018-03-23,Fri,11:30,179,21
135,2018-03-23,Fri,11:30,153,21
95,2018-03-23,Fri,7:30,145,21
92,2018-03-23,Fri,11:30,204,29
5,2018-03-23,Fri,13:30,304,29
17,2018-03-23,Fri,5:30,75,30
101,2018-03-23,Fri,6:00,129,30
17,2018-03-23,Fri,6:00,47,30
130,2018-03-23,Fri,7:30,233,30
11,2018-03-23,Fri,8:00,382,30
13,2018-03-23,Fri,11:30,86,32
89,2018-03-23,Fri,12:00,127,32
3,2018-03-23,Fri,14:00,276,32
89,2018-03-23,Fri,16:00,255,32
2,2018-03-23,Fri,4:00,285,32
9,2018-03-23,Fri,7:30,302,32
150,2018-03-23,Fri,7:30,181,32
89,2018-03-23,Fri,8:00,143,32
90,2018-03-23,Fri,10:00,234,39
41,2018-03-23,Fri,13:30,226,39
42,2018-03-23,Fri,13:30,146,39
33,2018-03-23,Fri,14:00,369,39
90,2018-03-23,Fri,16:00,326,39
91,2018-03-23,Fri,16:00,94,39
98,2018-03-23,Fri,9:30,253,39
125,2018-03-23,Fri,9:30,179,39
91,2018-03-23,Fri,9:30,297,39
119,2018-03-24,Sat,11:30,236,11
84,2018-03-24,Sat,16:00,40,11
110,2018-03-25,Sun,11:30,168,11
110,2018-03-25,Sun,8:00,194,11
94,2018-03-25,Sun,10:00,219,19
94,2018-03-25,Sun,16:00,344,19
94,2018-03-25,Sun,7:30,141,19
90,2018-03-25,Sun,9:30,256,39
93,2018-03-26,Mon,11:30,273,4
29,2018-03-26,Mon,11:30,154,4
134,2018-03-26,Mon,12:00,154,4
93,2018-03-26,Mon,16:00,103,4
93,2018-03-26,Mon,19:30,298,4
88,2018-03-26,Mon,7:30,412,4
27,2018-03-26,Mon,8:00,277,4
136,2018-03-26,Mon,8:00,131,4
37,2018-03-26,Mon,9:30,306,4
97,2018-03-26,Mon,10:00,67,11
111,2018-03-26,Mon,11:30,115,11
36,2018-03-26,Mon,5:30,160,11
110,2018-03-26,Mon,5:30,190,11
25,2018-03-26,Mon,7:30,88,11
8,2018-03-26,Mon,8:00,364,11
109,2018-03-26,Mon,8:00,277,11
25,2018-03-26,Mon,8:00,163,11
110,2018-03-26,Mon,8:00,140,11
106,2018-03-26,Mon,9:30,96,11
108,2018-03-26,Mon,9:30,329,11
119,2018-03-26,Mon,9:30,259,11
7,2018-03-26,Mon,10:00,353,16
34,2018-03-26,Mon,4:00,327,16
12,2018-03-26,Mon,7:30,416,16
104,2018-03-26,Mon,8:00,135,16
129,2018-03-26,Mon,9:30,172,16
41,2018-03-26,Mon,10:00,150,19
145,2018-03-26,Mon,12:00,116,19
94,2018-03-26,Mon,16:00,435,19
1,2018-03-26,Mon,4:00,125,19
94,2018-03-26,Mon,8:00,313,19
97,2018-03-26,Mon,11:30,135,21
135,2018-03-26,Mon,11:30,111,21
133,2018-03-26,Mon,5:30,159,21
95,2018-03-26,Mon,8:00,389,21
135,2018-03-26,Mon,8:00,154,21
124,2018-03-26,Mon,9:30,267,21
5,2018-03-26,Mon,10:00,192,29
92,2018-03-26,Mon,10:00,404,29
5,2018-03-26,Mon,7:30,123,29
92,2018-03-26,Mon,8:00,108,29
138,2018-03-26,Mon,9:30,132,29
101,2018-03-26,Mon,10:00,36,30
101,2018-03-26,Mon,11:30,170,30
130,2018-03-26,Mon,8:00,147,30
11,2018-03-26,Mon,9:30,294,30
13,2018-03-26,Mon,11:30,296,32
89,2018-03-26,Mon,16:00,347,32
150,2018-03-26,Mon,8:00,340,32
89,2018-03-26,Mon,9:30,274,32
127,2018-03-26,Mon,9:30,149,32
91,2018-03-26,Mon,11:30,330,39
90,2018-03-26,Mon,12:00,335,39
91,2018-03-26,Mon,16:00,377,39
33,2018-03-26,Mon,6:00,230,39
98,2018-03-26,Mon,6:00,137,39
125,2018-03-26,Mon,8:00,433,39
93,2018-03-27,Tue,10:00,213,4
134,2018-03-27,Tue,10:00,412,4
37,2018-03-27,Tue,11:30,213,4
93,2018-03-27,Tue,14:00,295,4
136,2018-03-27,Tue,9:30,205,4
129,2018-03-27,Tue,10:00,89,11
106,2018-03-27,Tue,11:30,124,11
110,2018-03-27,Tue,11:30,63,11
119,2018-03-27,Tue,11:30,178,11
30,2018-03-27,Tue,14:00,127,11
106,2018-03-27,Tue,14:00,54,11
109,2018-03-27,Tue,14:00,297,11
110,2018-03-27,Tue,14:00,238,11
111,2018-03-27,Tue,14:00,269,11
119,2018-03-27,Tue,14:00,139,11
106,2018-03-27,Tue,18:00,235,11
119,2018-03-27,Tue,20:00,234,11
109,2018-03-27,Tue,7:30,237,11
111,2018-03-27,Tue,7:30,40,11
111,2018-03-27,Tue,8:00,60,11
108,2018-03-27,Tue,9:30,209,11
129,2018-03-27,Tue,12:00,82,16
34,2018-03-27,Tue,14:00,364,16
7,2018-03-27,Tue,15:30,127,16
77,2018-03-27,Tue,17:30,280,16
104,2018-03-27,Tue,6:00,172,16
145,2018-03-27,Tue,12:00,217,19
23,2018-03-27,Tue,14:00,353,19
120,2018-03-27,Tue,15:30,408,19
44,2018-03-27,Tue,9:30,88,19
94,2018-03-27,Tue,9:30,220,19
118,2018-03-27,Tue,9:30,209,19
95,2018-03-27,Tue,10:00,103,21
133,2018-03-27,Tue,11:30,129,21
124,2018-03-27,Tue,13:30,90,21
21,2018-03-27,Tue,15:30,230,21
45,2018-03-27,Tue,7:30,170,21
135,2018-03-27,Tue,7:30,457,21
97,2018-03-27,Tue,9:30,70,21
122,2018-03-27,Tue,12:00,431,29
92,2018-03-27,Tue,15:30,183,29
5,2018-03-27,Tue,17:30,357,29
89,2018-03-27,Tue,14:00,326,32
9,2018-03-27,Tue,15:30,132,32
9,2018-03-27,Tue,17:30,430,32
13,2018-03-27,Tue,18:00,328,32
149,2018-03-27,Tue,7:30,138,32
127,2018-03-27,Tue,8:00,97,32
90,2018-03-27,Tue,14:00,122,39
91,2018-03-27,Tue,14:00,109,39
33,2018-03-27,Tue,17:30,209,39
28,2018-03-27,Tue,19:30,88,39
90,2018-03-27,Tue,19:30,204,39
91,2018-03-27,Tue,9:30,211,39
98,2018-03-27,Tue,9:30,96,39
42,2018-03-27,Tue,9:30,260,39
136,2018-03-28,Wed,10:00,370,4
134,2018-03-28,Wed,11:30,293,4
93,2018-03-28,Wed,16:00,211,4
27,2018-03-28,Wed,6:00,236,4
93,2018-03-28,Wed,8:00,392,4
109,2018-03-28,Wed,10:00,137,11
110,2018-03-28,Wed,10:00,65,11
119,2018-03-28,Wed,10:00,270,11
95,2018-03-28,Wed,11:30,128,11
109,2018-03-28,Wed,14:00,81,11
119,2018-03-28,Wed,6:00,53,11
106,2018-03-28,Wed,6:00,114,11
45,2018-03-28,Wed,7:30,154,11
95,2018-03-28,Wed,7:30,96,11
111,2018-03-28,Wed,7:30,218,11
8,2018-03-28,Wed,7:30,133,11
110,2018-03-28,Wed,8:00,88,11
106,2018-03-28,Wed,8:00,209,11
108,2018-03-28,Wed,9:30,253,11
8,2018-03-28,Wed,9:30,91,11
104,2018-03-28,Wed,9:30,99,11
7,2018-03-28,Wed,3:30,89,16
34,2018-03-28,Wed,3:30,133,16
129,2018-03-28,Wed,6:00,288,16
12,2018-03-28,Wed,7:30,107,16
1,2018-03-28,Wed,10:00,132,19
94,2018-03-28,Wed,10:00,255,19
120,2018-03-28,Wed,10:00,293,19
20,2018-03-28,Wed,11:30,236,19
113,2018-03-28,Wed,11:30,96,19
94,2018-03-28,Wed,16:00,93,19
105,2018-03-28,Wed,16:00,313,19
43,2018-03-28,Wed,5:30,148,19
44,2018-03-28,Wed,5:30,457,19
23,2018-03-28,Wed,7:30,98,19
145,2018-03-28,Wed,9:30,144,19
23,2018-03-28,Wed,9:30,132,19
91,2018-03-28,Wed,10:00,326,21
133,2018-03-28,Wed,9:30,150,21
122,2018-03-28,Wed,10:00,291,29
92,2018-03-28,Wed,12:00,144,29
92,2018-03-28,Wed,8:00,267,29
5,2018-03-28,Wed,9:30,202,29
17,2018-03-28,Wed,10:00,144,30
144,2018-03-28,Wed,10:00,181,30
11,2018-03-28,Wed,5:30,334,30
2,2018-03-28,Wed,11:30,289,32
89,2018-03-28,Wed,12:00,203,32
89,2018-03-28,Wed,16:00,283,32
13,2018-03-28,Wed,5:30,329,32
127,2018-03-28,Wed,7:30,119,32
150,2018-03-28,Wed,8:00,317,32
9,2018-03-28,Wed,9:30,340,32
90,2018-03-28,Wed,10:00,200,39
91,2018-03-28,Wed,16:00,239,39
90,2018-03-28,Wed,17:30,190,39
125,2018-03-28,Wed,6:00,162,39
91,2018-03-28,Wed,9:30,94,39
33,2018-03-28,Wed,9:30,399,39
134,2018-03-29,Thu,11:30,148,4
37,2018-03-29,Thu,14:00,78,4
93,2018-03-29,Thu,16:00,79,4
93,2018-03-29,Thu,17:30,260,4
105,2018-03-29,Thu,10:00,172,11
111,2018-03-29,Thu,10:00,227,11
106,2018-03-29,Thu,11:30,323,11
8,2018-03-29,Thu,14:00,33,11
108,2018-03-29,Thu,14:00,103,11
110,2018-03-29,Thu,14:00,52,11
119,2018-03-29,Thu,14:00,41,11
30,2018-03-29,Thu,15:30,227,11
25,2018-03-29,Thu,16:00,251,11
106,2018-03-29,Thu,16:00,414,11
109,2018-03-29,Thu,16:00,239,11
108,2018-03-29,Thu,7:30,372,11
111,2018-03-29,Thu,7:30,68,11
109,2018-03-29,Thu,9:30,211,11
110,2018-03-29,Thu,9:30,234,11
111,2018-03-29,Thu,9:30,87,11
119,2018-03-29,Thu,9:30,132,11
104,2018-03-29,Thu,10:00,49,16
7,2018-03-29,Thu,16:00,134,16
12,2018-03-29,Thu,16:00,280,16
104,2018-03-29,Thu,10:00,47,19
107,2018-03-29,Thu,11:30,232,19
44,2018-03-29,Thu,11:30,246,19
112,2018-03-29,Thu,11:30,326,19
94,2018-03-29,Thu,14:00,108,19
118,2018-03-29,Thu,14:00,373,19
107,2018-03-29,Thu,16:00,210,19
1,2018-03-29,Thu,18:00,307,19
23,2018-03-29,Thu,19:30,235,19
44,2018-03-29,Thu,8:00,162,19
94,2018-03-29,Thu,9:30,181,19
117,2018-03-29,Thu,9:30,113,19
45,2018-03-29,Thu,10:00,260,21
95,2018-03-29,Thu,10:00,42,21
95,2018-03-29,Thu,11:30,31,21
135,2018-03-29,Thu,5:30,198,21
97,2018-03-29,Thu,6:00,227,21
95,2018-03-29,Thu,9:30,49,21
92,2018-03-29,Thu,14:00,165,29
92,2018-03-29,Thu,8:00,310,29
101,2018-03-29,Thu,10:00,48,30
144,2018-03-29,Thu,10:00,157,30
130,2018-03-29,Thu,11:30,323,30
89,2018-03-29,Thu,11:30,198,32
149,2018-03-29,Thu,11:30,164,32
127,2018-03-29,Thu,12:00,142,32
98,2018-03-29,Thu,10:00,91,39
42,2018-03-29,Thu,10:00,280,39
125,2018-03-29,Thu,12:00,188,39
91,2018-03-29,Thu,14:00,151,39
90,2018-03-29,Thu,15:30,293,39
33,2018-03-29,Thu,19:30,143,39
90,2018-03-29,Thu,7:30,227,39
91,2018-03-29,Thu,8:00,395,39
136,2018-03-30,Fri,10:00,131,4
37,2018-03-30,Fri,10:00,243,4
93,2018-03-30,Fri,11:30,196,4
93,2018-03-30,Fri,16:00,214,4
29,2018-03-30,Fri,7:30,223,4
134,2018-03-30,Fri,7:30,123,4
106,2018-03-30,Fri,10:00,133,11
8,2018-03-30,Fri,10:00,102,11
108,2018-03-30,Fri,10:00,235,11
38,2018-03-30,Fri,11:30,110,11
19,2018-03-30,Fri,12:00,33,11
25,2018-03-30,Fri,12:00,181,11
109,2018-03-30,Fri,6:00,168,11
27,2018-03-30,Fri,6:00,175,11
37,2018-03-30,Fri,7:30,185,11
108,2018-03-30,Fri,7:30,188,11
110,2018-03-30,Fri,7:30,48,11
119,2018-03-30,Fri,9:30,190,11
110,2018-03-30,Fri,9:30,142,11
34,2018-03-30,Fri,10:00,247,16
12,2018-03-30,Fri,14:00,100,16
7,2018-03-30,Fri,4:00,328,16
104,2018-03-30,Fri,7:30,290,16
94,2018-03-30,Fri,10:00,251,19
23,2018-03-30,Fri,14:00,319,19
94,2018-03-30,Fri,16:00,332,19
1,2018-03-30,Fri,6:00,89,19
44,2018-03-30,Fri,9:30,319,19
1,2018-03-30,Fri,9:30,156,19
97,2018-03-30,Fri,10:00,125,21
124,2018-03-30,Fri,10:00,354,21
133,2018-03-30,Fri,12:00,151,21
45,2018-03-30,Fri,12:00,362,21
97,2018-03-30,Fri,12:00,248,21
95,2018-03-30,Fri,7:30,108,21
135,2018-03-30,Fri,8:00,78,21
95,2018-03-30,Fri,9:30,131,21
92,2018-03-30,Fri,10:00,254,29
5,2018-03-30,Fri,11:30,336,29
92,2018-03-30,Fri,7:30,189,29
122,2018-03-30,Fri,8:00,227,29
11,2018-03-30,Fri,6:00,115,30
101,2018-03-30,Fri,7:30,319,30
130,2018-03-30,Fri,8:00,217,30
11,2018-03-30,Fri,9:30,170,30
89,2018-03-30,Fri,10:00,305,32
3,2018-03-30,Fri,13:30,304,32
13,2018-03-30,Fri,13:30,207,32
2,2018-03-30,Fri,4:00,314,32
9,2018-03-30,Fri,7:30,430,32
150,2018-03-30,Fri,7:30,133,32
150,2018-03-30,Fri,9:30,234,32
42,2018-03-30,Fri,10:00,174,39
90,2018-03-30,Fri,10:00,34,39
91,2018-03-30,Fri,10:00,144,39
33,2018-03-30,Fri,11:30,313,39
90,2018-03-30,Fri,12:00,222,39
41,2018-03-30,Fri,13:30,198,39
42,2018-03-30,Fri,13:30,267,39
90,2018-03-30,Fri,16:00,160,39
91,2018-03-30,Fri,17:30,248,39
91,2018-03-30,Fri,8:00,94,39
125,2018-03-30,Fri,9:30,286,39
20,2018-03-31,Sat,10:00,374,11
87,2018-03-31,Sat,10:00,147,11
84,2018-03-31,Sat,16:00,222,11
98,2018-03-31,Sat,8:00,89,11
94,2018-03-31,Sat,11:30,306,19
88,2018-03-31,Sat,11:30,351,19
88,2018-03-31,Sat,8:00,93,19
13,2018-03-31,Sat,11:30,315,21
94,2018-04-01,Sun,16:00,91,19
85,2018-04-01,Sun,6:00,265,19
94,2018-04-01,Sun,7:30,194,19
87,2018-04-01,Sun,8:00,83,21
93,2018-04-02,Mon,12:00,102,4
93,2018-04-02,Mon,16:00,64,4
93,2018-04-02,Mon,18:00,188,4
27,2018-04-02,Mon,8:00,249,4
106,2018-04-02,Mon,10:00,246,11
134,2018-04-02,Mon,10:00,280,11
30,2018-04-02,Mon,10:00,82,11
29,2018-04-02,Mon,11:30,241,11
110,2018-04-02,Mon,3:30,243,11
108,2018-04-02,Mon,7:30,56,11
30,2018-04-02,Mon,8:00,82,11
38,2018-04-02,Mon,8:00,309,11
109,2018-04-02,Mon,8:00,47,11
119,2018-04-02,Mon,8:00,226,11
36,2018-04-02,Mon,8:00,167,11
137,2018-04-02,Mon,8:00,175,11
111,2018-04-02,Mon,9:30,343,11
37,2018-04-02,Mon,9:30,51,11
109,2018-04-02,Mon,9:30,284,11
7,2018-04-02,Mon,10:00,381,16
129,2018-04-02,Mon,10:00,251,16
34,2018-04-02,Mon,4:00,68,16
104,2018-04-02,Mon,9:30,31,16
145,2018-04-02,Mon,10:00,113,19
20,2018-04-02,Mon,11:30,255,19
94,2018-04-02,Mon,12:00,347,19
94,2018-04-02,Mon,18:00,139,19
94,2018-04-02,Mon,8:00,204,19
117,2018-04-02,Mon,9:30,216,19
41,2018-04-02,Mon,9:30,440,19
97,2018-04-02,Mon,10:00,87,21
124,2018-04-02,Mon,7:30,245,21
95,2018-04-02,Mon,8:00,371,21
21,2018-04-02,Mon,9:30,226,21
98,2018-04-02,Mon,9:30,131,21
92,2018-04-02,Mon,9:30,305,29
11,2018-04-02,Mon,10:00,189,30
17,2018-04-02,Mon,7:30,226,30
127,2018-04-02,Mon,10:00,231,32
89,2018-04-02,Mon,11:30,276,32
149,2018-04-02,Mon,11:30,295,32
2,2018-04-02,Mon,12:00,163,32
89,2018-04-02,Mon,18:00,145,32
3,2018-04-02,Mon,6:00,85,32
2,2018-04-02,Mon,7:30,151,32
9,2018-04-02,Mon,7:30,132,32
91,2018-04-02,Mon,10:00,334,39
90,2018-04-02,Mon,12:00,407,39
91,2018-04-02,Mon,17:30,140,39
90,2018-04-02,Mon,20:00,202,39
98,2018-04-02,Mon,6:00,79,39
98,2018-04-02,Mon,7:30,115,39
33,2018-04-02,Mon,9:30,141,39
27,2018-04-03,Tue,14:00,392,4
29,2018-04-03,Tue,16:00,233,4
110,2018-04-03,Tue,10:00,275,11
119,2018-04-03,Tue,10:00,269,11
111,2018-04-03,Tue,10:00,31,11
129,2018-04-03,Tue,11:30,103,11
109,2018-04-03,Tue,11:30,253,11
37,2018-04-03,Tue,14:00,324,11
106,2018-04-03,Tue,15:30,351,11
119,2018-04-03,Tue,15:30,178,11
110,2018-04-03,Tue,18:00,348,11
119,2018-04-03,Tue,19:30,168,11
108,2018-04-03,Tue,6:00,167,11
111,2018-04-03,Tue,7:30,31,11
109,2018-04-03,Tue,8:00,153,11
108,2018-04-03,Tue,9:30,140,11
129,2018-04-03,Tue,12:00,100,16
12,2018-04-03,Tue,15:30,196,16
34,2018-04-03,Tue,15:30,400,16
7,2018-04-03,Tue,16:00,223,16
104,2018-04-03,Tue,5:30,263,16
1,2018-04-03,Tue,10:00,57,19
94,2018-04-03,Tue,10:00,221,19
105,2018-04-03,Tue,12:00,212,19
113,2018-04-03,Tue,14:00,53,19
23,2018-04-03,Tue,16:00,387,19
20,2018-04-03,Tue,18:00,158,19
44,2018-04-03,Tue,6:00,67,19
94,2018-04-03,Tue,7:30,98,19
140,2018-04-03,Tue,7:30,112,19
45,2018-04-03,Tue,10:00,416,21
95,2018-04-03,Tue,10:00,371,21
133,2018-04-03,Tue,10:00,170,21
124,2018-04-03,Tue,12:00,167,21
21,2018-04-03,Tue,14:00,283,21
95,2018-04-03,Tue,9:30,78,21
97,2018-04-03,Tue,9:30,54,21
17,2018-04-03,Tue,14:00,104,30
11,2018-04-03,Tue,19:30,71,30
101,2018-04-03,Tue,4:00,122,30
101,2018-04-03,Tue,6:00,54,30
144,2018-04-03,Tue,8:00,111,30
127,2018-04-03,Tue,10:00,129,32
150,2018-04-03,Tue,11:30,289,32
3,2018-04-03,Tue,14:00,86,32
9,2018-04-03,Tue,14:00,387,32
89,2018-04-03,Tue,15:30,271,32
13,2018-04-03,Tue,18:00,166,32
90,2018-04-03,Tue,10:00,92,39
90,2018-04-03,Tue,14:00,159,39
91,2018-04-03,Tue,14:00,420,39
33,2018-04-03,Tue,17:30,272,39
90,2018-04-03,Tue,18:00,144,39
98,2018-04-03,Tue,8:00,112,39
91,2018-04-03,Tue,9:30,233,39
41,2018-04-03,Tue,9:30,210,39
134,2018-04-04,Wed,10:00,150,4
136,2018-04-04,Wed,10:00,319,4
93,2018-04-04,Wed,11:30,330,4
93,2018-04-04,Wed,18:00,297,4
27,2018-04-04,Wed,3:30,383,4
29,2018-04-04,Wed,5:30,300,4
37,2018-04-04,Wed,6:00,283,4
93,2018-04-04,Wed,8:00,182,4
109,2018-04-04,Wed,10:00,100,11
95,2018-04-04,Wed,10:00,169,11
111,2018-04-04,Wed,10:00,36,11
110,2018-04-04,Wed,11:30,214,11
93,2018-04-04,Wed,17:30,59,11
95,2018-04-04,Wed,6:00,113,11
111,2018-04-04,Wed,7:30,123,11
8,2018-04-04,Wed,7:30,315,11
119,2018-04-04,Wed,7:30,37,11
110,2018-04-04,Wed,8:00,95,11
45,2018-04-04,Wed,8:00,176,11
119,2018-04-04,Wed,8:00,253,11
106,2018-04-04,Wed,9:30,323,11
108,2018-04-04,Wed,9:30,219,11
77,2018-04-04,Wed,22:00,239,16
34,2018-04-04,Wed,4:00,243,16
12,2018-04-04,Wed,7:30,133,16
129,2018-04-04,Wed,7:30,270,16
20,2018-04-04,Wed,10:00,139,19
113,2018-04-04,Wed,10:00,201,19
94,2018-04-04,Wed,13:30,305,19
84,2018-04-04,Wed,4:00,418,19
99,2018-04-04,Wed,6:00,66,19
120,2018-04-04,Wed,8:00,183,19
23,2018-04-04,Wed,9:30,334,19
